place_name,text,sentiment,key_phrases
KINO,"kozy place, very kind service, tasty meal and drinks!","[{'label': 'positive', 'score': 0.97755176}, {'label': 'neutral', 'score': 0.01956814}, {'label': 'negative', 'score': 0.0028800906}]",['kozy place']
KINO,"the workers really seemed like they enjoyed their job! they were dancing and singing to the music, and seemed down to earth! very nice people, very good food!","[{'label': 'positive', 'score': 0.98218393}, {'label': 'neutral', 'score': 0.012050299}, {'label': 'negative', 'score': 0.005765817}]",[]
KINO,100/100 thanks to gaia and federica!,"[{'label': 'positive', 'score': 0.98125196}, {'label': 'neutral', 'score': 0.015607809}, {'label': 'negative', 'score': 0.0031402318}]","['gaia', 'federica']"
KINO,"next to the museum, we decided to stay and we loved it, the food was very good and the staff was incredible.","[{'label': 'positive', 'score': 0.98953}, {'label': 'neutral', 'score': 0.008114957}, {'label': 'negative', 'score': 0.0023549863}]","['staff', 'museum']"
KINO,"every time it is super at kino! the whole stuff is amazing, federica the owner made us feel like home. the service was very good, the food evenly good. it is a gem to go to every time we pass by raval, we love it. staying in the terrace it is as amazing as to stay inside. we will be back again, and again, and again! great work","[{'label': 'positive', 'score': 0.9870703}, {'label': 'neutral', 'score': 0.009304983}, {'label': 'negative', 'score': 0.003624755}]","['kino', 'aval']"
KINO,great cocktails and ambient,"[{'label': 'positive', 'score': 0.96614045}, {'label': 'neutral', 'score': 0.02524575}, {'label': 'negative', 'score': 0.008613776}]",['cocktails']
KINO,amazing food and chill vibes - loved it :),"[{'label': 'positive', 'score': 0.98831207}, {'label': 'neutral', 'score': 0.0075794216}, {'label': 'negative', 'score': 0.0041084755}]",[]
KINO,i loved kino and its people. i would return without a doubt,"[{'label': 'positive', 'score': 0.97705835}, {'label': 'neutral', 'score': 0.017726686}, {'label': 'negative', 'score': 0.0052149496}]",['kino']
KINO,great patatas bravas,"[{'label': 'positive', 'score': 0.94849443}, {'label': 'neutral', 'score': 0.04451719}, {'label': 'negative', 'score': 0.0069883317}]",['atas']
KINO,literally died when i had the food. bury me in the ground dead. try the po boy roll oh my god its phenomenal.,"[{'label': 'positive', 'score': 0.7478948}, {'label': 'negative', 'score': 0.13564374}, {'label': 'neutral', 'score': 0.1164614}]",[]
KINO,love this place,"[{'label': 'positive', 'score': 0.95242935}, {'label': 'neutral', 'score': 0.032648932}, {'label': 'negative', 'score': 0.014921791}]",[]
KINO,one of my favorite places to have tapas :),"[{'label': 'positive', 'score': 0.98699075}, {'label': 'neutral', 'score': 0.010904958}, {'label': 'negative', 'score': 0.002104263}]",['tapas']
KINO,very good bravas!! bar 100x100 recommended!!,"[{'label': 'positive', 'score': 0.9860535}, {'label': 'neutral', 'score': 0.010071303}, {'label': 'negative', 'score': 0.0038751143}]",[]
KINO,"we have celebrated a birthday there for 19,383 people and the treatment and service has been spectacular. thank you for everything you have done 10.","[{'label': 'positive', 'score': 0.98431987}, {'label': 'neutral', 'score': 0.012420761}, {'label': 'negative', 'score': 0.0032593769}]",[]
KINO,"terrible service. typical place where you cant even order a coffee unless you order food at the same time (which is not allowed but is a known practice in barcelona). its a shame that the food, although expensive for what it is, is good.","[{'label': 'negative', 'score': 0.9121899}, {'label': 'neutral', 'score': 0.08105542}, {'label': 'positive', 'score': 0.006754691}]",[]
KINO,great student cafe! friendly and fast service!,"[{'label': 'positive', 'score': 0.9861476}, {'label': 'neutral', 'score': 0.010568453}, {'label': 'negative', 'score': 0.0032839575}]",['student cafe']
KINO,"you can see love in the dishes and in the service, the food is homemade and of very good quality. the experience was wonderful and so was the presentation of the dishes and the quantity.","[{'label': 'positive', 'score': 0.98752767}, {'label': 'neutral', 'score': 0.008643552}, {'label': 'negative', 'score': 0.0038288448}]",[]
KINO,after traveling over a week solo in europe i was starting to get a little homesick. i went in here and saw a few american things on the menu (cheeseburgers and such) and lots of spanish dishes. if i wasn t feeling a little under the weather i would of gotten a cocktail but i stuck with beer. my service was amazing from the moment i walked in. everyone was kind and the food was amazing and quick. i am only here for a few days but maybe i ll have time to come back. highly recommend the brie tapas.,"[{'label': 'neutral', 'score': 0.3759844}, {'label': 'negative', 'score': 0.3724093}, {'label': 'positive', 'score': 0.2516063}]","['cheeseburgers', 'brie tapas', 'spanish dishes']"
KINO,"above all, excellent service!!! whenever i come alone or with someone i feel at home. apart from the breakfasts and the food in general, it is of very good quality. my friend dave and i appreciate the treatment and affection we receive whenever we come. thank you!!! recommended 100%","[{'label': 'positive', 'score': 0.97858375}, {'label': 'neutral', 'score': 0.016088216}, {'label': 'negative', 'score': 0.0053279568}]",[]
KINO,"super cool place, friendly staff and fast, delicious food!!","[{'label': 'positive', 'score': 0.9899303}, {'label': 'neutral', 'score': 0.0072006905}, {'label': 'negative', 'score': 0.002869058}]",[]
KINO,all recommendations for food and ambience!!!,"[{'label': 'positive', 'score': 0.7797859}, {'label': 'neutral', 'score': 0.21352474}, {'label': 'negative', 'score': 0.006689424}]","['ambience', 'food']"
KINO,really greeeeaaaat food. fede and simo are the greatest waitresses ever.,"[{'label': 'positive', 'score': 0.97631526}, {'label': 'neutral', 'score': 0.01619263}, {'label': 'negative', 'score': 0.0074920743}]",['waitresses']
KINO,delicious and well priced - fast service - food was sensational,"[{'label': 'positive', 'score': 0.9857473}, {'label': 'neutral', 'score': 0.010817162}, {'label': 'negative', 'score': 0.0034355693}]",[]
KINO,great good. try the gambas al ajillo.,"[{'label': 'positive', 'score': 0.9645899}, {'label': 'neutral', 'score': 0.030628474}, {'label': 'negative', 'score': 0.0047816527}]",['gambas']
KINO,"amazing place, food and service. food is properky cookies and the service was perfect! the squadre outside give you an amazing time to share some tapas and beera with friends food : 5/5","[{'label': 'positive', 'score': 0.9883845}, {'label': 'neutral', 'score': 0.008405646}, {'label': 'negative', 'score': 0.0032098077}]","['tapas', 'service', 'beera']"
KINO,staff super friendly and service amazing,"[{'label': 'positive', 'score': 0.97336924}, {'label': 'neutral', 'score': 0.018104587}, {'label': 'negative', 'score': 0.008526158}]",[]
KINO,"this place it great! great food, great service and the area outside is nice too!","[{'label': 'positive', 'score': 0.9897996}, {'label': 'neutral', 'score': 0.0072826073}, {'label': 'negative', 'score': 0.0029177417}]",[]
KINO,arianna top!!!!!!,"[{'label': 'positive', 'score': 0.8769907}, {'label': 'neutral', 'score': 0.11752024}, {'label': 'negative', 'score': 0.005489088}]",[]
KINO,excellent vibes! the guys took great care of me and the food and cocktails were great. a place with good vibes,"[{'label': 'positive', 'score': 0.98678267}, {'label': 'neutral', 'score': 0.008977619}, {'label': 'negative', 'score': 0.004239641}]",['cocktails']
KINO,"overall, the place is clearly overrated. the food is average, as is the service... in the warm season the room is hot and stuffy, and on the terrace... and like everyone else, the tables are small, there are few of them shaky and they are all occupied. everything in the room is shabby, and how could there be no seats opposite the kitchen :).","[{'label': 'negative', 'score': 0.92723686}, {'label': 'neutral', 'score': 0.065454446}, {'label': 'positive', 'score': 0.0073087285}]",[]
KINO,"fantastic food!! generous portions, fair prices","[{'label': 'positive', 'score': 0.986328}, {'label': 'neutral', 'score': 0.008660511}, {'label': 'negative', 'score': 0.0050114566}]","['generous portions', 'fair prices']"
KINO,a place to drink and snack!,"[{'label': 'positive', 'score': 0.6990965}, {'label': 'neutral', 'score': 0.29594016}, {'label': 'negative', 'score': 0.004963344}]",[]
KINO,"i arrived here doing the camino de santiago, i arrived married and thirsty, thanks to the fact that cristian helped me and gave me a very powerful mango mojito and thanks to that, i continued my way, i arrived in santiago, i kissed the foot of the saint and i continued walking until i found a rave where i kissed everything i could. 100 people, a good place to drink and keep walking","[{'label': 'positive', 'score': 0.8822205}, {'label': 'neutral', 'score': 0.11260055}, {'label': 'negative', 'score': 0.005178905}]","['cr', 'mango mojito']"
KINO,i know this place for many years but they changed the menu and the food was very disapointing! i paid for something i couldnt eat  the taste was horrible,"[{'label': 'negative', 'score': 0.95175916}, {'label': 'neutral', 'score': 0.042376414}, {'label': 'positive', 'score': 0.005864395}]",[]
KINO,very very good everything,"[{'label': 'positive', 'score': 0.9747968}, {'label': 'neutral', 'score': 0.018816596}, {'label': 'negative', 'score': 0.0063865813}]",[]
KINO,good and clear selection of delicious food. i can recommend the hamburger and caesar salad. the food was prepared quickly and was delicious. the staff was very friendly. a bit noisy in the evenings as there is a skater meeting point nearby.,"[{'label': 'positive', 'score': 0.9824338}, {'label': 'neutral', 'score': 0.014900478}, {'label': 'negative', 'score': 0.0026657134}]","['skater meeting point', 'caesar salad']"
KINO,"super tasty food, nice but busy atmosphere! service was very friendly!","[{'label': 'positive', 'score': 0.9883294}, {'label': 'neutral', 'score': 0.0076754927}, {'label': 'negative', 'score': 0.003995059}]",[]
KINO,love it! must visit,"[{'label': 'positive', 'score': 0.97243}, {'label': 'neutral', 'score': 0.01865733}, {'label': 'negative', 'score': 0.008912675}]",[]
KINO,good variety of quality food in an attractive setting. friendly and fast service. very reasonable prices. highly recommended.,"[{'label': 'positive', 'score': 0.9768474}, {'label': 'neutral', 'score': 0.019805511}, {'label': 'negative', 'score': 0.0033470313}]",['reasonable prices']
KINO,"we got shrimp, that was not nice, i can not recommend it. others were ok. the people working here were so nice, also i like their style","[{'label': 'negative', 'score': 0.54509735}, {'label': 'neutral', 'score': 0.24028622}, {'label': 'positive', 'score': 0.21461642}]",['shrimp']
KINO,"hungarian / english below they speak english. kind, fast, professional service. it is an easily accessible place. young design, fits next to the skateboard track, where there is a lot of traffic. the place is wallet-friendly in terms of value for money. you can find everything from non-alcoholic drinks to alcoholic drinks. tapas are divine, we were lucky enough to taste the mushroom and ham croquettes. we also ate bravas, which was particularly light and pleasant for two people. dog friendly, the entrance is equipped with a drinker. its a busy place, but it has a pleasant atmosphere, except for the noise coming from the skateboard track. it is also worth trying with a group of friends. english / hungarian above: they speak english. friendly, fast, professional service. easy to reach. youthful design, fits right next to the skateboard rink, where there is a lot of traffic. value for money wallet friendly place. pretty much everything from non-alcoholic to alcoholic drinks. the tapas is great, we had the pleasure of trying the mushroom and ham croquettes. we also had bravas, which was a very light and pleasant meal for two. dog friendly, with a watering hole at the entrance. busy place, but pleasant atmosphere apart from the noise from the skateboarding track. worth trying with a group of friends.","[{'label': 'positive', 'score': 0.9163462}, {'label': 'neutral', 'score': 0.07952403}, {'label': 'negative', 'score': 0.0041297283}]","['value', 'skateboard rink', 'tapas', 'ham croquettes', 'skateboarding track', 'bravas', 'skateboard track', 'watering hole']"
KINO,"had dinner and drinks outside on the terrace on friday evening. breakdancers and skateboarders on the square. very good, nice atmosphere there!","[{'label': 'positive', 'score': 0.98125046}, {'label': 'neutral', 'score': 0.016946306}, {'label': 'negative', 'score': 0.0018032222}]","['skateboarders', 'breakdancers']"
KINO,il faisait chaud et nous voulions prendre un verre entre amis quand la serveuse blonde nous a regarde dun air hautain et a engeule mon ami. la sympathie clientele est a revoir !,"[{'label': 'neutral', 'score': 0.7378763}, {'label': 'positive', 'score': 0.19495921}, {'label': 'negative', 'score': 0.06716446}]",['sympathie clientele']
KINO,service extremement desagreable. nous etions 7 amis a vouloir se mettre en terrasse (ou il n y avait pas plus que deux clients) et il etait inconcevable de pouvoir se mettre a la meme table en en collant deux. la totalite de cette courte experience etait litteralement nulle a cause de leur service de raciste. ils sont tellement racistes.,"[{'label': 'negative', 'score': 0.5858507}, {'label': 'neutral', 'score': 0.3969663}, {'label': 'positive', 'score': 0.017183026}]","['te', 'meme table']"
KINO,"we loved the place. modern and very adapted food whether you are celiac or vegetarian/vegan. the place is very well decorated and has a great atmosphere; the waiters are super nice. we ordered something to snack on and we liked it a lot; the bravas are super recommended!! as for the price, quite good and good product quality. we will be back.","[{'label': 'positive', 'score': 0.9859035}, {'label': 'neutral', 'score': 0.010948931}, {'label': 'negative', 'score': 0.0031475655}]","['bravas', 'product quality', 'waiters']"
KINO,best patatas bravas in barcelona.,"[{'label': 'positive', 'score': 0.89473873}, {'label': 'neutral', 'score': 0.098549515}, {'label': 'negative', 'score': 0.00671175}]",['patatas bravas']
KINO,"the spectacular site. the waitresses are charming, very friendly. the atmosphere is very cool. every time we come to barcelona, we make our stop here.","[{'label': 'positive', 'score': 0.98496556}, {'label': 'neutral', 'score': 0.012211573}, {'label': 'negative', 'score': 0.0028228967}]",['waitresses']
KINO,"great place to go when you are in barcelona. the staff speak english and the food is amazing. after the food we drank some beers and cocktails, which were also really good.","[{'label': 'positive', 'score': 0.98863775}, {'label': 'neutral', 'score': 0.008503567}, {'label': 'negative', 'score': 0.002858742}]",['cocktails']
KINO,"a cool restaurant with delicious food and super cool employees. we immediately felt very comfortable and were served in a very friendly manner. with cocktails and an appetizer for four people, i found the dinner to be reasonable to affordable. there were even some vegan options. id love to come back vegetarian options: i had enough vegan choices dietary restrictions: there were gluten free and vegan options","[{'label': 'positive', 'score': 0.97821313}, {'label': 'neutral', 'score': 0.018200802}, {'label': 'negative', 'score': 0.0035860168}]",['dietary']
KINO,great feed,"[{'label': 'positive', 'score': 0.94420147}, {'label': 'neutral', 'score': 0.046050925}, {'label': 'negative', 'score': 0.0097476}]",[]
Koh,brief but very accurate letter. we loved the sea bass and the eggplant,"[{'label': 'positive', 'score': 0.9715836}, {'label': 'neutral', 'score': 0.023409279}, {'label': 'negative', 'score': 0.0050071916}]","['eggplant', 'sea bass']"
Koh,"the best restaurant i have tried recently, both in service and in general quality of the food. it is well worth the visit, to try very delicious food and surprising combinations.","[{'label': 'positive', 'score': 0.98927456}, {'label': 'neutral', 'score': 0.0078031127}, {'label': 'negative', 'score': 0.0029223522}]",[]
Koh,"un endroit tres agreable et accueillant, toute lequipe est tres aimable et disponible, et les plats sont varies et savoureux. cest la troisieme fois que je viens et ce ne sera pas la derniere :)","[{'label': 'neutral', 'score': 0.59447867}, {'label': 'positive', 'score': 0.35645306}, {'label': 'negative', 'score': 0.04906826}]","['endroit', 'troisieme fois', 'lequipe']"
Koh,outstanding. unique. fantastic fun place and premium quality.,"[{'label': 'positive', 'score': 0.97942644}, {'label': 'neutral', 'score': 0.016871886}, {'label': 'negative', 'score': 0.0037016978}]",['premium quality']
Koh,"great service, cozy atmosphere, exquisite food, quality and correct price.","[{'label': 'positive', 'score': 0.9745988}, {'label': 'neutral', 'score': 0.020115254}, {'label': 'negative', 'score': 0.0052859564}]","['correct price', 'quality', 'cozy atmosphere', 'exquisite food']"
Koh,it is not so delicious nor is the atmosphere so special. overrated. disproportionate prices.,"[{'label': 'negative', 'score': 0.93371046}, {'label': 'neutral', 'score': 0.058592487}, {'label': 'positive', 'score': 0.007697137}]",['disproportionate prices']
Koh,"no complaints about the food. the service is something else; we were eating with 3 friends and at the end they offered us some shots which we accepted, then we had the coffee and the bill... so far so good. we pay the bill and they offer us some shots again (we had paid for the first ones on the bill), and when we are about to leave, they tell us that we owe the last shots, and despite the owner himself agreeing with me, because the last ones they offered them after we had paid, even though they agreed with us, they were so ridiculous to charge them... we will not return.","[{'label': 'positive', 'score': 0.8845357}, {'label': 'neutral', 'score': 0.09838159}, {'label': 'negative', 'score': 0.017082717}]",[]
Koh,very good place to eat. some portions small for the price and some generous. in the end a little less than  40/person. x repeat if you want to eat well and calmly,"[{'label': 'positive', 'score': 0.9249927}, {'label': 'neutral', 'score': 0.068097375}, {'label': 'negative', 'score': 0.0069098943}]",[]
Koh,"just got back from dinner at koh. so so delicious, loved every one of the 5 dishes we had. especially the glazed porc ribs (photo), simply wow. absolutely recommended! food : 5/5 |","[{'label': 'positive', 'score': 0.98945767}, {'label': 'neutral', 'score': 0.0076211765}, {'label': 'negative', 'score': 0.0029211862}]",['glazed porc ribs']
Koh,asian-mediterranean fusion cuisine. dishes made with incredible flavors. good treatment from the staff. a very top place to eat in barcelona!,"[{'label': 'positive', 'score': 0.9864818}, {'label': 'neutral', 'score': 0.011461705}, {'label': 'negative', 'score': 0.0020564937}]",[]
Koh,"brutal one of the best places ive been to lately. brutal katsu, spectacular miso eggplant and finger-licking nigiri!","[{'label': 'positive', 'score': 0.94719434}, {'label': 'neutral', 'score': 0.033266302}, {'label': 'negative', 'score': 0.019539377}]","['spectacular', 'brutal', 'katsu', 'miso eggplant']"
Koh,very good and elaborate food!,"[{'label': 'positive', 'score': 0.9827806}, {'label': 'neutral', 'score': 0.013394448}, {'label': 'negative', 'score': 0.0038250373}]",[]
Koh,"very good service, the food is exquisite. to repeat many times :)","[{'label': 'positive', 'score': 0.9861406}, {'label': 'neutral', 'score': 0.009292216}, {'label': 'negative', 'score': 0.004567168}]",[]
Koh,they accept pets,"[{'label': 'neutral', 'score': 0.69602114}, {'label': 'positive', 'score': 0.27983135}, {'label': 'negative', 'score': 0.02414753}]",['pets']
Koh,insuperable!,"[{'label': 'positive', 'score': 0.84631205}, {'label': 'neutral', 'score': 0.14419869}, {'label': 'negative', 'score': 0.009489275}]",[]
Koh,place with fusion food with great taste and calm and friendly treatment,"[{'label': 'positive', 'score': 0.94727695}, {'label': 'neutral', 'score': 0.04722519}, {'label': 'negative', 'score': 0.0054978793}]",['fusion food']
Koh,"the food is very delicious, but i dont think the price corresponds. the dishes offered for several people are not enough. in the end everything was delicious but we were all hungry.","[{'label': 'positive', 'score': 0.69964254}, {'label': 'neutral', 'score': 0.19726002}, {'label': 'negative', 'score': 0.10309744}]",['price']
Koh,a pleasant surprise,"[{'label': 'positive', 'score': 0.94849}, {'label': 'neutral', 'score': 0.040074065}, {'label': 'negative', 'score': 0.011435955}]",[]
Koh,"very good experience. food is asian fusion style, combines characteristics of several asian cuisines. owner was on duty and we learned that koh means island in tai.","[{'label': 'positive', 'score': 0.93775827}, {'label': 'neutral', 'score': 0.059879076}, {'label': 'negative', 'score': 0.0023625891}]","['asian cuisines', 'asian fusion style']"
Koh,"it was a fantastic evening. from the beginning to the end, everything was shot. the food was delicious and we were pleasantly surprised as the lunch progressed. thank you for the wonderful experience!","[{'label': 'positive', 'score': 0.9910184}, {'label': 'neutral', 'score': 0.005927604}, {'label': 'negative', 'score': 0.0030540538}]",[]
Koh,"incredible and fun restaurant. the food is very unique and delicious. perfect service, friendly and very attentive. super highly recommended.","[{'label': 'positive', 'score': 0.98998535}, {'label': 'neutral', 'score': 0.0068319244}, {'label': 'negative', 'score': 0.003182717}]",[]
Koh,the best food in barcelona! good people love from audiostack,"[{'label': 'positive', 'score': 0.98624796}, {'label': 'neutral', 'score': 0.010339397}, {'label': 'negative', 'score': 0.003412696}]",['audiostack']
Koh,first time in my life i ve been blown away by the food. a place with a unique character,"[{'label': 'positive', 'score': 0.96613586}, {'label': 'neutral', 'score': 0.029185211}, {'label': 'negative', 'score': 0.004678959}]",[]
Koh,"we had dinner a couple of days ago and were pleasantly surprised. the food is a mix of asian, peruvian and arabic cuisine. a risky proposal, different, but with a very good result.","[{'label': 'positive', 'score': 0.97496915}, {'label': 'neutral', 'score': 0.02211878}, {'label': 'negative', 'score': 0.0029121}]",['arabic cuisine']
Koh,"the food is delicious, the service is first class and the dishes are handmade.... a pleasure to eat at this restaurant","[{'label': 'positive', 'score': 0.9880735}, {'label': 'neutral', 'score': 0.007991135}, {'label': 'negative', 'score': 0.003935382}]",[]
Koh,great service and attention in an incredible restaurant. the quality of the food is really good and varied. everything was absolutely delicious. they have wines by the glass and of very good quality!,"[{'label': 'positive', 'score': 0.9886087}, {'label': 'neutral', 'score': 0.007323575}, {'label': 'negative', 'score': 0.004067751}]",[]
Koh,delicious! very good cuisine and very friendly service. relaxed atmosphere.,"[{'label': 'positive', 'score': 0.9871252}, {'label': 'neutral', 'score': 0.009746144}, {'label': 'negative', 'score': 0.0031286145}]",[]
Koh,theyve already beaten me to punk ipa on tap,"[{'label': 'negative', 'score': 0.56170475}, {'label': 'neutral', 'score': 0.39523688}, {'label': 'positive', 'score': 0.04305846}]",[]
Koh,"soooooooooo good! you have to try it. amazingly creative and delicious dishes, great energy, perfect atmosphere, awesome design. really recommended.","[{'label': 'positive', 'score': 0.9893706}, {'label': 'neutral', 'score': 0.0063934512}, {'label': 'negative', 'score': 0.0042359773}]",[]
Koh,"brushes of flavor fusion, strong dishes, in a distinguished, elegant, but familiar environment. three people serving, attentive and welcoming, who make you enjoy the experience even more. the old casa garcia, where my grandfather had accompanied me so many times, is now a piece of the new poble nou that we love to visit so much. thanks for a great time, see you again...","[{'label': 'positive', 'score': 0.97721195}, {'label': 'neutral', 'score': 0.01980271}, {'label': 'negative', 'score': 0.0029853256}]","['poble nou', 'casa garcia']"
Koh,the food was very nice and the staff is really friendly. i was solo and they made me feel welcome.,"[{'label': 'positive', 'score': 0.9770511}, {'label': 'neutral', 'score': 0.017476752}, {'label': 'negative', 'score': 0.0054721525}]",[]
Koh,"a great surprise. nice place, friendly service and great cuisine. without a doubt a place to repeat and recommend. kid-friendliness: very attentive with children, they can prepare a special dish for them","[{'label': 'positive', 'score': 0.98539335}, {'label': 'neutral', 'score': 0.011574971}, {'label': 'negative', 'score': 0.0030316983}]",[]
Koh,horrible treatment,"[{'label': 'negative', 'score': 0.9002822}, {'label': 'neutral', 'score': 0.08669548}, {'label': 'positive', 'score': 0.013022382}]",[]
Koh,spectacular. fusion that leaves you speechless. its worth what it costs. a pearl to visit if asian things are your thing. we will be back. vegetarian options: they have vegan and vegetarian versions of the dishes. dietary restrictions: they tell you well if you have any allergies,"[{'label': 'positive', 'score': 0.9537537}, {'label': 'neutral', 'score': 0.042779263}, {'label': 'negative', 'score': 0.0034670471}]",[]
Koh,"highly recommendable!! so delicious, as well as charming place","[{'label': 'positive', 'score': 0.9872093}, {'label': 'neutral', 'score': 0.008254813}, {'label': 'negative', 'score': 0.004535854}]",[]
Koh,"very cozy space with a warm atmosphere, friendly and efficient service (with quiques drive), along with very well prepared dishes with very successful and special flavors and textures. essentials: katsu ceviche bass rib pita among others .... highly recommended.","[{'label': 'positive', 'score': 0.98056924}, {'label': 'neutral', 'score': 0.01640737}, {'label': 'negative', 'score': 0.0030234505}]","['quiques', 'katsu ceviche bass rib pita']"
Koh,a beautiful place with spectacular food,"[{'label': 'positive', 'score': 0.97544163}, {'label': 'neutral', 'score': 0.017692527}, {'label': 'negative', 'score': 0.006865825}]",[]
Koh,"everything is spectacular! all dishes excellent, and very even!","[{'label': 'positive', 'score': 0.98752904}, {'label': 'neutral', 'score': 0.007943919}, {'label': 'negative', 'score': 0.004527012}]",[]
Koh,"good food with flavors very different from what we are used to. it can be an interesting option but it is not cheap and they serve not very generous portions, so you can end up paying a lot and go hungry.","[{'label': 'negative', 'score': 0.5339101}, {'label': 'neutral', 'score': 0.36505207}, {'label': 'positive', 'score': 0.10103785}]",[]
Koh,"a beautiful decorated place with an appetizing menu that has honestly disappointed me because of its taste. (very seasoned and fatty, not fine for my expectations) i think the service indicated more quantity than normal and well, its a shame that there was so much food. high price for the quality of the dishes","[{'label': 'negative', 'score': 0.90613383}, {'label': 'neutral', 'score': 0.080823444}, {'label': 'positive', 'score': 0.013042665}]",[]
Koh,everything is great. the best: the falafel and bacon okonomiyaki!!! 10/10,"[{'label': 'positive', 'score': 0.9899942}, {'label': 'neutral', 'score': 0.0066470834}, {'label': 'negative', 'score': 0.0033586689}]","['falafel', 'bacon okonomiyaki']"
Koh,"a restaurant with many dishes that surprise you, the flavors are exceptional and the service is very correct. we ordered quite a few small dishes to share and the truth is that we all enjoyed them. i think what surprised me most were the oysters with that miso and chilli broth, it was brutal, and the eggplant. the salmon tartare my favorite. the price is a little expensive, but going once in a while is very correct !","[{'label': 'positive', 'score': 0.98013514}, {'label': 'neutral', 'score': 0.016093656}, {'label': 'negative', 'score': 0.003771226}]","['eggplant', 'salmon', 'oysters']"
Koh,exotic flavors very well combined. a feast for the palate!,"[{'label': 'positive', 'score': 0.9789974}, {'label': 'neutral', 'score': 0.017858732}, {'label': 'negative', 'score': 0.0031438323}]",['exotic flavors']
Koh,"friendly attention but not very professional. they treated us strangely for not having a table reservation, for ordering the dishes at different times, for complaining about the lack of a napkin, for asking about the lack of mango in the thai mango salad. anyway, not costumer oriented. dietary restrictions: you have to ask which dishes are gluten-free","[{'label': 'negative', 'score': 0.84490764}, {'label': 'neutral', 'score': 0.1466847}, {'label': 'positive', 'score': 0.008407629}]","['dietary restrictions', 'thai mango salad']"
Koh,"i think the same as in karims review, it is a place i would not return to... disproportionate quality-price although the decoration of the place is very cool.","[{'label': 'negative', 'score': 0.6632905}, {'label': 'neutral', 'score': 0.27683488}, {'label': 'positive', 'score': 0.05987466}]",[]
Koh,"poor rich!! they recommended the place to us and the truth is that we didnt like it at all. very expensive for what it was... it is true that the place has a lot of charm and has its own signed crockery. we also liked the decoration a lot. they recommended we order six dishes and the truth is that it was too much food. we asked if they could cancel the last one and he told us that it was almost ready, but it took a long time and it was our dessert. it is not a place to repeat.","[{'label': 'negative', 'score': 0.78733426}, {'label': 'neutral', 'score': 0.18020995}, {'label': 'positive', 'score': 0.032455795}]",['signed crockery']
Koh,delicious meats! very original dishes. very attentive service. lemonade a success. the tableware is very special and provides a very sensory touch. we will be back!,"[{'label': 'positive', 'score': 0.98935026}, {'label': 'neutral', 'score': 0.008186567}, {'label': 'negative', 'score': 0.0024631713}]","['tableware', 'lemonade']"
Koh,"the service is friendly and helpful, although the dishes took quite a while, they were good, and the wine selection is correct. the place is well worked. i personally think that the dishes are very expensive. i will go back, but only for special occasions.","[{'label': 'positive', 'score': 0.9292737}, {'label': 'neutral', 'score': 0.05554408}, {'label': 'negative', 'score': 0.015182156}]",['wine selection']
Koh,great service and attention in an amazing restaurant. quality of food is really good and variety. the miso eggplant is something else. coming back soon!,"[{'label': 'positive', 'score': 0.9889966}, {'label': 'neutral', 'score': 0.0077443845}, {'label': 'negative', 'score': 0.0032590295}]",['miso eggplant']
Koh,"this restaurant has been a great discovery, you can tell that there is care with effort in the experience they offer you. the food is exotic and very good. the service must be highlighted, it is excellent, they looked after us very well. the price you pay is right for the food, service and atmosphere. well be back.","[{'label': 'positive', 'score': 0.98222697}, {'label': 'neutral', 'score': 0.013012839}, {'label': 'negative', 'score': 0.00476025}]",['service']
Koh,"very good food, original and well prepared. the place is very cozy, and the staff advises you and explains about the dishes. he is very friendly!! highly recommended!!","[{'label': 'positive', 'score': 0.984082}, {'label': 'neutral', 'score': 0.011589272}, {'label': 'negative', 'score': 0.00432873}]",[]
Koh,food: price : location: amazing fusion-asian restaurant. i recommend the curvina al curry and the fried korean chicken. amazing experience and service the stuff was great and the music   was lovely highly recommended,"[{'label': 'positive', 'score': 0.98796624}, {'label': 'neutral', 'score': 0.009776459}, {'label': 'negative', 'score': 0.0022572777}]","['fried korean chicken', 'curvina al curry', 'music', 'price']"
Koh,"good service and nice decoration. the food  somewhat pretentious and very expensive. maybe we didnt get what we ordered right... but more than  80 for two people to have a few small plates for dinner and were left hungry... but i repeat, good attention and service from the staff :)","[{'label': 'positive', 'score': 0.77127093}, {'label': 'neutral', 'score': 0.16265243}, {'label': 'negative', 'score': 0.06607669}]",[]
Koh,"really wonderful dining experience.   the food is unique and very tasty!   reasonable prices and portions.  and the owner was very kind and personable, answering all of our questions.   highly recommend!","[{'label': 'positive', 'score': 0.9887601}, {'label': 'neutral', 'score': 0.0075301575}, {'label': 'negative', 'score': 0.0037097372}]",[]
Koh,really a place with a soul. and the food is tasty. try the tasty tapas - won t be disappointed,"[{'label': 'positive', 'score': 0.9832857}, {'label': 'neutral', 'score': 0.013409368}, {'label': 'negative', 'score': 0.0033049781}]",['tapas']
Koh,amazing food!,"[{'label': 'positive', 'score': 0.9800842}, {'label': 'neutral', 'score': 0.014441821}, {'label': 'negative', 'score': 0.0054740002}]",[]
Koh,there is nothing in catalan. they are a business that contributes to the marginalization of catalan.,"[{'label': 'negative', 'score': 0.8376616}, {'label': 'neutral', 'score': 0.15366575}, {'label': 'positive', 'score': 0.008672704}]","['catalan', 'business']"
