place_name,text,sentiment,key_phrases
Generator Barcelona,"rooms weren't that clean when we came in the toilets leave a bad smell and the 4th and 6th bed rooms have an insanely small toilet and washroom
good reception service","[{'label': 'negative', 'score': 0.8044086}, {'label': 'neutral', 'score': 0.17951703}, {'label': 'positive', 'score': 0.016074395}]",['reception service']
Generator Barcelona,stayed in the hotel portion quiet. good breakfast great staff and a good location for walking. rent some bikes and see the city!  would stay again.,"[{'label': 'positive', 'score': 0.97203493}, {'label': 'neutral', 'score': 0.024991898}, {'label': 'negative', 'score': 0.0029731377}]",['breakfast']
Generator Barcelona,"i think this is a nice hostel, although expensive for a hostel. the best part is their rooftop terrace. i think a lot of people don't realize you have to manually turn on the ac on the wall. it's bearable in the room after that. i didn't bother with the breakfast as other reviewers said it's not worth it, and the hostel is close to everything.","[{'label': 'positive', 'score': 0.89554673}, {'label': 'neutral', 'score': 0.08612545}, {'label': 'negative', 'score': 0.018327814}]","['breakfast', 'rooftop terrace', 'hostel']"
Generator Barcelona,do not stay here. they do not have the amenities listed. no useable kitchen. they also installed fixtures poorly that can thus fall on you or your head. cafe was never open. management isn't interested in helping.,"[{'label': 'negative', 'score': 0.9318884}, {'label': 'neutral', 'score': 0.06285711}, {'label': 'positive', 'score': 0.00525446}]",[]
Generator Barcelona,"great place. a block away, you will find xurreria trébol and that's a must on your agenda. also the hostel is surrounded by different cafes and places to have breakfast,  lunch or dinner.","[{'label': 'positive', 'score': 0.97761154}, {'label': 'neutral', 'score': 0.019769656}, {'label': 'negative', 'score': 0.0026187564}]","['xurreria', 'cafes', 'el']"
Generator Barcelona,"rooms are very tiny. there is almost no space. that's unfortunate, especially for the price. however the location is very good and the staff is rather friendly. there are also a lot of shared spaces.","[{'label': 'positive', 'score': 0.4410943}, {'label': 'neutral', 'score': 0.3434477}, {'label': 'negative', 'score': 0.21545804}]",['shared spaces']
Generator Barcelona,great value for money. very social hostel and staff were very accomodating. highly recommend.,"[{'label': 'positive', 'score': 0.9827764}, {'label': 'neutral', 'score': 0.0114209615}, {'label': 'negative', 'score': 0.0058026817}]",['social hostel']
Generator Barcelona,"disappointed with their services. check in was 2pm we arrived a little earlier so we asked if we can do an early check-in in which they told that it is not possible because they have a late check-out request but not to worry as our room will be ready at 2pm .they told us to just wait and so we waited.  at 2pm exactly we went to the front desk  to see if we can check in and they told us 15 more minutes. 15 minutes past and they told us the exact same thing, to wait a couple more minutes . at this","[{'label': 'negative', 'score': 0.7001037}, {'label': 'neutral', 'score': 0.28416753}, {'label': 'positive', 'score': 0.015728746}]",[]
Generator Barcelona,"we booked a deluxe king room. the customer service here was very nice and the staff seemed alright.

besides that nothing was what we expected. the king bed was two mattresses put together. so we spent the next 5 days pushing them back and forth the whole time. this made the whole sleeping experience no fun.

the bathroom has a timer on and it and will turn off while you are showering so you have to start waiving you hands around or opening the shower door. now hair dryer was not functioning rig","[{'label': 'neutral', 'score': 0.4692849}, {'label': 'negative', 'score': 0.3329787}, {'label': 'positive', 'score': 0.19773638}]","['customer service', 'staff', 'hair dryer', 'deluxe king room']"
Generator Barcelona,"perfect everything, rooms where very nice and simplistic, dinner took forever but it seems most dinners in barcelona do seem to take forever, overall greatly enjoyed my stay","[{'label': 'positive', 'score': 0.90776163}, {'label': 'neutral', 'score': 0.06446381}, {'label': 'negative', 'score': 0.02777453}]",[]
Generator Barcelona,"giant hostel with many people so it's good if you're looking for meeting other travelers and socializing. cool lobby area and a beautiful rooftop. seems like they also organize happy hours and nightly events for those interested. the only thing i found odd were the high number of higher school and middle school students staying here, but maybe they have a contract or agreement or something with the hostel. overall, a positive stay and i met some great ladies at this hostel.","[{'label': 'positive', 'score': 0.9563111}, {'label': 'neutral', 'score': 0.03986258}, {'label': 'negative', 'score': 0.003826337}]","['nightly events', 'happy hours', 'lobby area', 'giant hostel']"
Generator Barcelona,"staff didn't let my brother in the room i paid although the reservation was under his name. the payment was made by me and just because the credit card information didn't match with the reservation name, they let my 18 year old brother sleep outside in the street. very angry and surprised about this treatment, this is supposed to be normal ?","[{'label': 'negative', 'score': 0.8653694}, {'label': 'neutral', 'score': 0.1296878}, {'label': 'positive', 'score': 0.004942835}]",['credit card information']
Generator Barcelona,"the room was fine, but on our first day we were exhausted they didn't let us check in although our room was empty
we waited 4 hours on the sofa next to the reception and the security woman didn't let us catch a break ""sir here is not allowed to sleep""","[{'label': 'negative', 'score': 0.8322982}, {'label': 'neutral', 'score': 0.15768865}, {'label': 'positive', 'score': 0.010013108}]",['security woman']
Generator Barcelona,"the hostel itself is good and clean etc. my issue is with the hostel restaurant.
the pizza has enough cheese to make cardiologist cry and is probably the worst quality/price ratio i've seen in spain.","[{'label': 'negative', 'score': 0.771582}, {'label': 'neutral', 'score': 0.18156174}, {'label': 'positive', 'score': 0.04685622}]","['hostel restaurant', 'pizza']"
Generator Barcelona,"nice hostel for the price. they have some really cool events for guests and groups. very good vibes and the place smells great. i took off a star because the showers are so tiny you can hardly use them if you’re a bigger person. they have a very good breakfast but it costs extra, so do towels.","[{'label': 'positive', 'score': 0.9642531}, {'label': 'neutral', 'score': 0.026667004}, {'label': 'negative', 'score': 0.009079847}]","['breakfast', 'hostel']"
Generator Barcelona,rooms are basic but affordable. not as social as other hostels. rooftop was closed when i was there for renovations,"[{'label': 'negative', 'score': 0.5126851}, {'label': 'neutral', 'score': 0.45834833}, {'label': 'positive', 'score': 0.028966516}]",['hostels']
Generator Barcelona,my 13 year old stayed there as part of the barça fotbal first program and he enjoyed it a lot.,"[{'label': 'positive', 'score': 0.9673519}, {'label': 'neutral', 'score': 0.030587368}, {'label': 'negative', 'score': 0.0020607484}]",['barça fotbal']
Generator Barcelona,"i was here a few weeks ago with a travel group and i had an okay time the majority of the time until my last day. my last day i decided to walk around and grab food and go to the beach (there weren’t too many vegan options on their menu, so i decided to get vegan food elsewhere and explore the city). i come back from my day out around 6:00 pm for a few minutes before heading back out. when i came back around 9:30, my leftover food was completely gone. other people in my room had snacks and food,","[{'label': 'positive', 'score': 0.7087344}, {'label': 'neutral', 'score': 0.2829853}, {'label': 'negative', 'score': 0.008280315}]","['travel group', 'vegan options', 'vegan food']"
Generator Barcelona,"where to begin... generator hostel in barcelona was an absolute nightmare. i cannot express enough how much i regretted my decision to stay there. first and foremost, let's talk about the exorbitant price of €91 per person per night. it's laughable to think that this hostel could even dream of justifying such a ludicrous price.

the rooms were nothing short of a sauna. sweaty, suffocating, and utterly unbearable. i've never experienced such discomfort in my life. it felt like being trapped in an","[{'label': 'negative', 'score': 0.94178164}, {'label': 'neutral', 'score': 0.0515728}, {'label': 'positive', 'score': 0.0066454927}]",['generator hostel']
Generator Barcelona,"spent about 5 days here. the overall experience is positive. some issues faced by me, though minor, have also been pointed out by other reviews repeatedly.

- the room key sometimes stops working and you have to go to the desk to have it fixed. they say not to put it with your phone or magnetic surfaces but it still randomly stops working.
- the elevator is indeed the slowest in all of europe. it was so much more time efficient for me to climb four floors to my room and back. but of course that ","[{'label': 'positive', 'score': 0.73870355}, {'label': 'neutral', 'score': 0.22737737}, {'label': 'negative', 'score': 0.033919055}]","['elevator', 'room key']"
Generator Barcelona,"i want to start by saying that the staff were extremely friendly and helpful, the location is fantastic, the breakfast options are yummy, and the room size is just right. everything that i went to and did was easily in walking distance or able to get too by train/bus/taxi. the atmosphere was positive, upbeat, and the decoration was stunning. i love the ""bohemian"" style interior design. the small breakfast room with the lamps is gorgeous. i highly admire hanging lamps like that.

i do not like to","[{'label': 'positive', 'score': 0.98145825}, {'label': 'neutral', 'score': 0.013271267}, {'label': 'negative', 'score': 0.0052705193}]","['breakfast options', 'interior design', 'room size', 'hanging lamps']"
Generator Barcelona,"not the best hostel experience, but also not the worst. did have higher expectations though, considering the price.
we booked a private double room, but we may as well have slept in a dorm because we were right next to the shared bathroom for the floor and got minimal sleep, so the private ended up being pointless. it was very difficult to fall asleep to slamming cubicle doors and hand dryers for 4 nights.
they also don't have a shared kitchen space, or even anything as simple as a microwave, so","[{'label': 'negative', 'score': 0.78376174}, {'label': 'neutral', 'score': 0.20086968}, {'label': 'positive', 'score': 0.015368565}]","['hostel experience', 'shared kitchen space']"
Generator Barcelona,"i stayed in a four-bed room. room was clean, service and staff were pleasant. but no privacy in the room: there were not curtains on beds, and no closets or lockers. i was there for three nights and it was overall positive experience.","[{'label': 'positive', 'score': 0.8626603}, {'label': 'neutral', 'score': 0.12436996}, {'label': 'negative', 'score': 0.012969734}]",['privacy']
Generator Barcelona,"the place is nice and the location is ok. i just had a problem with service (reception), people without empathy and rude when you ask about some information.","[{'label': 'neutral', 'score': 0.3916895}, {'label': 'negative', 'score': 0.31652066}, {'label': 'positive', 'score': 0.2917899}]",[]
Generator Barcelona,do not stay here. they do not have the amenities listed. no useable kitchen. they also installed fixtures poorly that can thus fall on you or your head.,"[{'label': 'negative', 'score': 0.92754227}, {'label': 'neutral', 'score': 0.06685956}, {'label': 'positive', 'score': 0.0055981046}]",[]
Generator Barcelona,"a complete rip off, the hostel operates a floating rate according to demand and while advertising to give you the best rate, this actually locks you into the rate at the time of booking. this  contradicts the small print. the room is filthy, with greasy hand prints on the door, hair in the bathroom and in the bed.","[{'label': 'negative', 'score': 0.902296}, {'label': 'neutral', 'score': 0.091663726}, {'label': 'positive', 'score': 0.0060402174}]","['floating rate', 'hostel']"
Generator Barcelona,"i stayed in generator barcelona for 3 nights in may. it was my first time abroad and they were a positive part of my experience as a whole. the rooms were clean and comfortable, the staff were all friendly, accommodating and spoke great english. the bar was so much fun and was a great place to spend the early hours partying!overall a positive experience and would recommend to anyone visiting barcelona!","[{'label': 'positive', 'score': 0.9842531}, {'label': 'neutral', 'score': 0.012923999}, {'label': 'negative', 'score': 0.0028228501}]",['generator barcelona']
Generator Barcelona,the hostel itself is very nice. great atmosphere and well kept. the staff is not friendly at all. they were extremely rude on multiple occasions. on the first day we got there the cleaner entered our room with us in it and started cleaning. one of our roommates was sleeping. she didn’t say anything to us. they gave us a room key to a room that was full of people and had us sit and wait an hour in order for it to be resolved. we ended up being late to a tour as a result of this. they were very di,"[{'label': 'negative', 'score': 0.6024538}, {'label': 'neutral', 'score': 0.2861413}, {'label': 'positive', 'score': 0.11140488}]","['cleaner', 'staff', 'hostel']"
Generator Barcelona,"stayed in the private room, €100 on a monday night , very expensive for a hostel
the room is nice, comfortable, balcony with a great city view.
for the price you would expect minimum soap,shampoo etc
bed was comfy
major issue in the morning : housekeeping came before check out time at 10am, didn’t knock before entering . then 5 min later a member of the reception team came up to notify me that housekeeping called them to tell me that i needed to check out. bearing in mind i know the check out ti","[{'label': 'neutral', 'score': 0.5539876}, {'label': 'positive', 'score': 0.36459535}, {'label': 'negative', 'score': 0.08141707}]","['housekeeping', 'reception team', 'hostel', 'check out time']"
Generator Barcelona,"location was nice to walk around
everything was okay
no curtains for dividing space (need to know before booking)
the day i checked in i arrived at 2am but the staff was nice
fun fact : slow elevator
hairdryer : o in bathrooms
towel : needed to rent","[{'label': 'positive', 'score': 0.7532795}, {'label': 'neutral', 'score': 0.2217521}, {'label': 'negative', 'score': 0.024968378}]",[]
Generator Barcelona,"the rooms are nice, comfortable and big, in my case i shared a room with other girls it was a multiple room they have bathrooms with shower and toilet apart, the attention of the staff was incredible is special by jeison, he treated me very well, the food is delicious  and they have a very variable menu and with good prices from € 7,  they have a liquor and leisure area which also have good prices, the location is perfect, it is central, it also has an elevator, it has a study and games area it ","[{'label': 'positive', 'score': 0.9698401}, {'label': 'neutral', 'score': 0.026298728}, {'label': 'negative', 'score': 0.0038611141}]",['jeison']
Generator Barcelona,"great location, it was convenient to most tourist attractions. it was clean and service was amazing. big shout out to surib, jenny at the reception and their manager, xavier. they were always ready to go the extra mile! well done team and thanks for making my stay comfortable.","[{'label': 'positive', 'score': 0.98759115}, {'label': 'neutral', 'score': 0.009074165}, {'label': 'negative', 'score': 0.0033347209}]",[]
Generator Barcelona,"it was a rough stay, they dont clean on regular basis, the door lock in the room  i stayed was broken, you cannot get in using the access card, unless there is someone inside you knock on the door to get in, another option was take the guard to open the freaking door. very inconvenient stayed.","[{'label': 'negative', 'score': 0.9379146}, {'label': 'neutral', 'score': 0.05796907}, {'label': 'positive', 'score': 0.004116292}]","['access card', 'door lock']"
Generator Barcelona,"don’t let the looks fool you, this place is a glorified dorm room where travelers are stuffed into small closets of rooms. the bathrooms are caked in mold and the pillows are nothing more than the idea of a pillow. what is more, they will pinch every euro from you, they charge 5 euros for a towel, they charge  store your luggage and the restaurant/bar are incredibly overpriced. traveler beware.","[{'label': 'negative', 'score': 0.90428776}, {'label': 'neutral', 'score': 0.08902279}, {'label': 'positive', 'score': 0.00668948}]",['dorm room']
Generator Barcelona,"i stayed at the hostel for 8 nights. while i wanna manage my expectations considering that this is just a hostel, i also think it deserves some scrutiny, considering the high prices.

some negatives:
- i booked two beds with my friend, but they split us up the first night, even though we had booked months beforehand. we spent our first morning trying to sort this out, and while the staff was friendly and we ended up getting a room together for the rest of our stay, this whole process took hours,","[{'label': 'neutral', 'score': 0.5690454}, {'label': 'negative', 'score': 0.38513744}, {'label': 'positive', 'score': 0.045817185}]","['hostel', 'el']"
Generator Barcelona,"although we purchased a late checkout, we were woken up twice at 10 am. although i explained the situation to the house keeper, she knocked on the door 3 times and i could not sleep again. i don't know how a management who cannot follow the check-out time of a room manages the entire hostel. i would never choose again.","[{'label': 'negative', 'score': 0.8814936}, {'label': 'neutral', 'score': 0.11308163}, {'label': 'positive', 'score': 0.005424761}]",['house keeper']
Generator Barcelona,"в номере было чисто, свежее постельео белье этих денег стоит.
из минусов : раньше 14:00 не заселяют, нет кухни. номер устроин так, что будет слышно всех входящих. душ и туалет в номере, будет шумно.
кухни, где можно приготовить еду нет, но есть бар, цены как в горде.

(translated by google)
the room was clean, fresh bed linen was worth the money.
of the minuses: they don’t check in before 14:00, there is no kitchen. the room is designed so that everyone entering can be heard. shower and toilet i","[{'label': 'neutral', 'score': 0.82229495}, {'label': 'positive', 'score': 0.091469675}, {'label': 'negative', 'score': 0.086235456}]",[]
Generator Barcelona,"even though the location was excellent and close to lots of touristical places, we rented deluxe private room and it was so weak as the materials that must be inside of the room. like soaps, towels, shampoos, hair dryers so on.
even you pay more for the experience as if you stayed in hotel, certainly the facilities offered could have been better.","[{'label': 'negative', 'score': 0.6133413}, {'label': 'neutral', 'score': 0.32192707}, {'label': 'positive', 'score': 0.06473171}]",['deluxe private room']
Generator Barcelona,"rubbish and items left from previous guests across bedroom and bathroom. we asked reception to have the room cleaned as none of current guests things were outside of their lockers but this did not happen and we had to clean rubbish/cigarettes/tablets/clothing/glasses ourselves

we were told rooms are apparently only cleaned every 5 days - which is absolutely ridiculous when bed turnover is everyday
floors, cupboards, bed frames, walls, mirrors, sink, shower not clean

no privacy on our bunk arou","[{'label': 'negative', 'score': 0.6512422}, {'label': 'neutral', 'score': 0.33284163}, {'label': 'positive', 'score': 0.015916187}]","['reception', 'bed frames', 'mirrors', 'bed turnover', 'privacy']"
Generator Barcelona,"didn’t have the best experience here. no social vibe at all, it definitely doesn’t feel like a hostel. the staff were not very friendly. at 9:30am one morning in the middle of my stay, the cleaners came inside our room and had the door wide open and began changing sheets etc. some girls were still sleeping… i thought it was really rude. we could not use the bathroom all morning… don’t understand the timing.  it’s also quite expensive for what it is. overall the place is clean and it’s in a prett","[{'label': 'negative', 'score': 0.88801557}, {'label': 'neutral', 'score': 0.104255915}, {'label': 'positive', 'score': 0.007728494}]","['staff', 'social vibe']"
Generator Barcelona,such a great hotel/hostel. we stayed here for a stag and we ended up coming back here twice during the evening as the club/bar was so good. good vibe and great staff!,"[{'label': 'positive', 'score': 0.9887322}, {'label': 'neutral', 'score': 0.007822161}, {'label': 'negative', 'score': 0.0034455913}]",[]
Generator Barcelona,"i had a nice stay here in a private room. the location was convenient, the staff were great and helped me with a travel issue i had. i'll definitely come back the next time i'm in barcelona.","[{'label': 'positive', 'score': 0.9736897}, {'label': 'neutral', 'score': 0.02150812}, {'label': 'negative', 'score': 0.0048022275}]",['travel issue']
Generator Barcelona,"good rooms and good location. it was quite clean also. biggest downfall was the price, it was quite expensive","[{'label': 'positive', 'score': 0.790268}, {'label': 'neutral', 'score': 0.14372946}, {'label': 'negative', 'score': 0.06600258}]",['price']
Generator Barcelona,such a great experience.  our room was cleaned every day. the vibes are super positive. the atm in the lobby has the cheapest fees (use it). jose and gloria in the bar made us feel like family. ❤️ i will be back,"[{'label': 'positive', 'score': 0.9860303}, {'label': 'neutral', 'score': 0.009281112}, {'label': 'negative', 'score': 0.004688615}]",['atm']
Generator Barcelona,i've had awesome roommates. all unique people who i intend on keeping in touch with after. the location was wonderful as well!,"[{'label': 'positive', 'score': 0.98774856}, {'label': 'neutral', 'score': 0.008802242}, {'label': 'negative', 'score': 0.003449112}]",['roommates']
Generator Barcelona,"honestly the best way to start your trip around europe! everyone (staff and people) here are so friendly and welcoming! the rooms have everything you need, and are cleaned daily! have had a blast making friends and just going down stairs to enjoy the amazing cocktails (thanks jose!) and music.
can’t wait to come again!","[{'label': 'positive', 'score': 0.98903626}, {'label': 'neutral', 'score': 0.00718228}, {'label': 'negative', 'score': 0.003781496}]","['cocktails', 'music']"
Generator Barcelona,"overall pretty good, but expensive for what you get. could be greatly improved by some very very cheap additions like a simple curtain to cover your bunk or a shelf to put your belonings on while you sleep.","[{'label': 'positive', 'score': 0.8594466}, {'label': 'neutral', 'score': 0.12132242}, {'label': 'negative', 'score': 0.019230941}]",[]
Generator Barcelona,"as hostel, it could be. as rooms, it is not an option. i hace booked by booking and the pictures of the room as not like in the web. and even paying 200€ per night, the value of the room is not reaching 50€.
i would recommend it. the employees are friendly and willingness but the owner dont care about the customers. i was absolutly tricked!","[{'label': 'negative', 'score': 0.8321488}, {'label': 'neutral', 'score': 0.15516174}, {'label': 'positive', 'score': 0.012689551}]",['hostel']
Generator Barcelona,"super happy with that one night stay! staff is amazing. especially alessandro from the bar, jose from the security and manuel at the reception! spent good times with them! also guests are all open to chit chat and hangout together even if you knew them 3 seconds before! also i left a card to my gf that would have arrived the day after at the hostel when i was already gone and they actually delivered it!!! lovely!
amazing experience! thank you","[{'label': 'positive', 'score': 0.986427}, {'label': 'neutral', 'score': 0.010696204}, {'label': 'negative', 'score': 0.0028767982}]","['security', 'gf']"
Generator Barcelona,loved the vibe of this hotel and the themes! you can see segrada familia from the roof and the bar is super lively!  rooms have a neon-goth vibe. our stay included no breakfast.,"[{'label': 'positive', 'score': 0.98938787}, {'label': 'neutral', 'score': 0.0078851385}, {'label': 'negative', 'score': 0.0027269756}]",['segrada familia']
Generator Barcelona,first time and i am loving it. it fits my style.,"[{'label': 'positive', 'score': 0.98468024}, {'label': 'neutral', 'score': 0.013020116}, {'label': 'negative', 'score': 0.002299611}]",[]
Generator Barcelona,"the common are is pretty nice and they have a big space to eat downstairs with tons of fridges, the rooms are fine. the wifi is pretty janky though and connection goes in and out (at least on the 5th floor). the elevator is also super slow and they do not have enough showers and bathrooms for the amount of people in there.","[{'label': 'neutral', 'score': 0.41529945}, {'label': 'positive', 'score': 0.37752843}, {'label': 'negative', 'score': 0.20717214}]","['wifi', 'elevator']"
Generator Barcelona,"it’s a nice hostel with very cool design, but it feels quite impersonal.
everything you need else than a bed you have to pay extra (towels, breakfast, luggage storage..) so in the end it’s not that cheap, and you feel like you can’t ask for a little thing if you don’t pay for it. i’ve been to a lot of hostels where it was much more “human”.
also, the beds don’t have small curtains for privacy, which is a minus in big dorms.
all in all, it’s alright but not great if you like cosy hostels.","[{'label': 'negative', 'score': 0.7303217}, {'label': 'neutral', 'score': 0.24342301}, {'label': 'positive', 'score': 0.026255293}]","['privacy', 'luggage storage']"
Generator Barcelona,"i stayed a few days for a company event, nicely decorated and the rooms are clean and comfortable.

it is also right in the middle of the barrio de gracia. from there you can go wherever you want.

food was delicious, i ordered a burger. juana was so kind.
i will repeat.","[{'label': 'positive', 'score': 0.9219454}, {'label': 'neutral', 'score': 0.07309684}, {'label': 'negative', 'score': 0.004957786}]",['company event']
Generator Barcelona,when i first came in it was super overwhelming. it is not a small institution at all. not what i expected to be honest. it took forever to check in and they make you leave at 10 am. it’s like they really don’t want you here. there was also a vintage fashion shop going on too so there were a ton of strangers going in and out. there were a lot of kids too. when i finally got to my room the bed was unmade. i had to go somewhere so it was fine. i went downstairs and asked the front desk about it. th,"[{'label': 'negative', 'score': 0.84155536}, {'label': 'neutral', 'score': 0.14821002}, {'label': 'positive', 'score': 0.01023457}]","['vintage fashion shop', 'front desk']"
Generator Barcelona,"my bed was not ready at till 21:30! i remind that 2 times but it doesn't work.
staff is not helpful, and friendly. rooms are not clean. room card have problem to opem doors , i went desk 3 times for fix it again you can leave luggage for 3 hours, 9 euros. check in time 10:00, for staying till 12:00 you need pay 5 euro.
also design of wc is weird. you need to wash your hand inside of room.","[{'label': 'negative', 'score': 0.8961213}, {'label': 'neutral', 'score': 0.09746959}, {'label': 'positive', 'score': 0.0064090374}]","['opem doors', 'room card']"
Generator Barcelona,"the hotel itself is terrible and poor planning on their part split up one person from our group even though we booked the whole room and they refused to correct it.

the only good thing was the bartender josé at the bar, he was great and such an awesome bartender. make sure to stop by at night and try his ‘tropical paradise’ drink. may be the best drink i’ve ever had.","[{'label': 'negative', 'score': 0.63052607}, {'label': 'neutral', 'score': 0.19060904}, {'label': 'positive', 'score': 0.17886487}]",['bartender']
Generator Barcelona,fantastic hostel and great facilities. highly recommend it. javi was really nice and caring. it would be good to add some vegan options to breakfast - i know there are some vegetarian ones - but not vegan unfortunately. overall my stay was pleasant and comfortable.,"[{'label': 'positive', 'score': 0.95083016}, {'label': 'neutral', 'score': 0.03783021}, {'label': 'negative', 'score': 0.011339636}]","['hostel', 'vegan']"
Generator Barcelona,"alessandro, jose, and gloria were all wonderful bartenders! blen and kenya were equally as wonderful at working the front desk, and showed me around the city personally. i had a great time here! the staff is exceptionally friendly. i cannot recommend a stay here enough.","[{'label': 'positive', 'score': 0.9874276}, {'label': 'neutral', 'score': 0.0088519985}, {'label': 'negative', 'score': 0.0037204737}]",['bartenders']
Generator Barcelona,"super far from a lot of the beaches, it is close to the basillica but nothing else is very accessible via walking. the rooms are like furnaces and the ac doesn't work and no windows open. it's very stuffy and hot. staff were a bit rude and breakfast was dissapointing","[{'label': 'negative', 'score': 0.8987992}, {'label': 'neutral', 'score': 0.09434188}, {'label': 'positive', 'score': 0.006858897}]",['breakfast']
Generator Barcelona,"half of the plugs on the beds don't work, as well as the cabinets to keep your luggage stored. came in to find another girl in my bed as hers was taken, had to stay in another bed, so i've left some things (nothing valuable but still) in my bed to keep my spot, came back and they were gone, and the staff couldn't find any of it. the receptionists were very helpful though, and the place was clean.","[{'label': 'negative', 'score': 0.7706277}, {'label': 'neutral', 'score': 0.21876249}, {'label': 'positive', 'score': 0.010609852}]",['receptionists']
Generator Barcelona,"top hostel, rooms are good and mostly clean. rooftop and bar are top tier and really good to meet people. the highlight of the hostel is the whole staff, special thanks at this point of course to jose, best barkeeper known to mankind.","[{'label': 'positive', 'score': 0.9858021}, {'label': 'neutral', 'score': 0.009861476}, {'label': 'negative', 'score': 0.004336468}]","['top hostel', 'barkeeper']"
Generator Barcelona,really cool place. nice rooms with private shower and drying area. reception staff helpfull & nice break out areas to chill if you don’t want to stay in room,"[{'label': 'positive', 'score': 0.96509326}, {'label': 'neutral', 'score': 0.030910155}, {'label': 'negative', 'score': 0.0039966023}]","['private shower', 'reception staff', 'drying area', 'break out areas']"
Generator Barcelona,"really happy with our stay! we stayed for 5 nights, everything was clean and worked well. the hostel is in a really good location and it has a really nice rooftop terrace with a view of the city. would definitely use generator again!","[{'label': 'positive', 'score': 0.9861275}, {'label': 'neutral', 'score': 0.010556403}, {'label': 'negative', 'score': 0.003316046}]","['rooftop terrace', 'hostel']"
Generator Barcelona,i stayed just one night here. it was very comfortable well i had quiet roommates too. the lobby was full of noisy people at 1am even though the receptionist tried controlling them. it’s a very comfortable hostel though. will return if i need to,"[{'label': 'positive', 'score': 0.86186785}, {'label': 'neutral', 'score': 0.11974991}, {'label': 'negative', 'score': 0.018382257}]","['reception', 'hostel']"
Generator Barcelona,"horrible, overpriced hostel: i've stayed in many hostels all over the world and the generator barcelona was definitely not only the most expensive one, but also the one with the worst experiences. i slept in a 8-bed-dormitory which has obviously not been cleaned for a while. not only clothes and towels and toiletry stuff was lying around, but also trash and masks. so overall just a dirty room! the staff seemed to be nice but unfortunately wasn't helpful at all and seemed to be unable to cope wit","[{'label': 'negative', 'score': 0.9425057}, {'label': 'neutral', 'score': 0.05198616}, {'label': 'positive', 'score': 0.0055081327}]",[]
Generator Barcelona,the rooms were very dirty and the furniture was only slightly damaged. the smell from the hostel will haunt me in my nightmares for a long time. the neighbours were very talkative until early morning hours. definitely wouldn’t recommend it. sleeping on the streets is the better option here ;),"[{'label': 'negative', 'score': 0.9034211}, {'label': 'neutral', 'score': 0.086790204}, {'label': 'positive', 'score': 0.009788761}]","['hostel', 'furniture']"
Generator Barcelona,"quite stylish lobby and the bar area. very pleasant and charming reception staff.
dorms packed with beds, no much space. the showers and the toilets in the dorms way too small and no ventilation. this whole place needs better care.
edit 27.04.2022: the price is too much right now but the quality is lesser. the small toilet in the dorm room was unusable for 2 days.
the reception staff also lesser quality.","[{'label': 'negative', 'score': 0.48888555}, {'label': 'neutral', 'score': 0.3123208}, {'label': 'positive', 'score': 0.1987937}]","['lobby', 'bar area', 'reception staff']"
Generator Barcelona,"clean rooms, amazing breakfast. somewhat close to the city center and metro. beautiful view from the roof. can't eat in the rooms though :(","[{'label': 'positive', 'score': 0.8925634}, {'label': 'neutral', 'score': 0.07344763}, {'label': 'negative', 'score': 0.033988997}]",['breakfast']
Casa Gràcia,"we were three people staying for a few days and it was a great experience. lady at the reception, gabi, was incredible and went out of her way to help us with planning our day trip to montserrat. any complaints were immediately tended to. the location is pretty great, with super accessible public transport. and the place is really beautiful, has an old charm. just one problem. our group had to be split up into two rooms (our own fault, not the hostel's), and one of the rooms was way smaller and ","[{'label': 'positive', 'score': 0.96910614}, {'label': 'neutral', 'score': 0.023842566}, {'label': 'negative', 'score': 0.0070513245}]",['reception']
Casa Gràcia,"friendly price. very good service and all staffs are super helpful. the room is very clean. good breakfast.
...just one thing that all of us feeling disappointed is the actual room doesn't same as picture and description. we have allocated to the other building and have no views at all.

other than that, we are happy to recommend casa gracia to all of you.","[{'label': 'positive', 'score': 0.76959217}, {'label': 'neutral', 'score': 0.15390004}, {'label': 'negative', 'score': 0.07650778}]",['casa gracia']
Casa Gràcia,"avoid this place if you want to sleep at all. the three stars are because the place is nice, but personally when i go stay down here i want to be able to sleep.

i stayed there 2 nights and it was a nightmare. the place is nice but it’s the noisiest place i’ve ever stayed. the girl at reception when i arrived was really rude. she couldn’t wait to get back to her phone when i was checking in. there is no vibe, no communication about the activities or anything.

it was noisy until 2am. there was a","[{'label': 'negative', 'score': 0.6474844}, {'label': 'neutral', 'score': 0.28991714}, {'label': 'positive', 'score': 0.062598415}]",['reception']
Casa Gràcia,"decent location close to the events i wanted to go to.

one of the best breakfast buffets i've ever had, a large selection of meats, cereals, coffees, fruits, etc (breakfast is between 8am and 11am)

my hostal room was clean, towels were provided and shower gel and shampoo were also provided free of charge.

30 euros per night is reasonable. i would consider staying at casa gracia again if i were in barcelona again.","[{'label': 'positive', 'score': 0.93607146}, {'label': 'neutral', 'score': 0.059727788}, {'label': 'negative', 'score': 0.0042007198}]","['breakfast buffets', 'hostal room', 'casa gracia']"
