place_name,vader_score,topic,text,unique_topic_words
D9 al Poblenou,0.0781636363636363,"[{'still': 0.023823902, 'got': 0.023816561, 'shot buck': 0.023815677}, {'rude still rating': 0.023812784, 'shot buck plus': 0.02381238, 'kind': 0.023811819}, {'amazing': 0.02382101, 'kind rude still': 0.02381987, 'plus ton delicious': 0.023819087}]","the waitress wasn’t friendly and kind of rude but i’m still rating this place 5 stars because the food, ambiance and pricing we’re absolutely amazing! we got 6 shots for 5 bucks plus tons of delicious food!!","['delicious', 'shot', 'still', 'amazing', 'ton', 'buck', 'rating', 'rude', 'plus', 'got', 'kind']"
D9 al Poblenou,0.0873461538461538,"[{'fun': 0.055567157, 'fun bar': 0.055566348, 'bar option': 0.055563726}, {'bar option': 0.055557773, 'bar option plate': 0.05555756, 'option': 0.05555706}, {'plate': 0.055559024, 'option plate pepper': 0.05555842, 'bar': 0.055558085}]",fun bar with great atmosphere and food options. one plate of padron peppers is practically a full meal!,"['bar', 'fun', 'option', 'pepper', 'plate']"
D9 al Poblenou,0.0402133333333333,"[{'drink': 0.038512077, 'discovered': 0.038471706, 'discovered bar': 0.03847093}, {'drink': 0.06543604, 'drink discovered': 0.037387207, 'bar trip glad': 0.037386168}, {'drink': 0.03850378, 'music small': 0.038478047, 'music': 0.03847598}]","that was a good stop for a drink ! we discovered this bar the first day of our trip, and were glad. good music, small price for the drinks (only 3,45€ for a pinta), and good meal.","['trip', 'drink', 'bar', 'music', 'small', 'glad', 'discovered']"
D9 al Poblenou,0.1530272727272727,"[{'bar': 0.15225421, 'experience': 0.15224865, 'serve': 0.08694547}, {'experience': 0.100084215, 'bar': 0.10005538, 'bar serve': 0.10001315}, {'bar serve': 0.10000725, 'experience bar': 0.100007154, 'experience bar experience': 0.100002095}]","a nice place as a bar. they also serve food but this was not the best experience, but as a bar/sports bar it was absolutely a great experience.","['experience', 'serve', 'bar']"
D9 al Poblenou,0.1527599999999999,"[{'amazing': 0.20014434, 'okay come': 0.114303716, 'come': 0.114278555}, {'amazing amazing okay': 0.12501028, 'amazing okay come': 0.12500641, 'amazing amazing': 0.12500484}, {'amazing': 0.12546031, 'amazing amazing': 0.12501395, 'amazing amazing okay': 0.12500587}]","amazing place.
we had a really good time, the food is amazing.
we had one of the best croquetas,also the pincho is really good.
the price is okay for the good food we had.
i will definitely come back here .","['okay', 'come', 'amazing']"
D9 al Poblenou,0.0781125,"[{'shot taste': 0.11111336, 'night shot': 0.111112155, 'taste': 0.11111199}, {'shot taste': 0.11111279, 'try night shot': 0.11111249, 'night shot': 0.111111596}, {'shot': 0.11111177, 'night': 0.11111167, 'try night': 0.11111147}]","didn't try any food, but at night the atmosphere is great and the shots taste great!","['shot', 'taste', 'night', 'try']"
D9 al Poblenou,0.20246,"[{'beer': 1.0}, {'beer': 1.0}, {'beer': 1.0}]","very good food, excellent ipa beer",['beer']
D9 al Poblenou,0.2455666666666666,"[{'super': 0.08334092, 'drink super affordable': 0.08333727, 'delicious': 0.08333569}, {'delicious drink super': 0.08333487, 'party delicious': 0.08333441, 'delicious drink': 0.08333437}, {'super': 0.08333654, 'party delicious drink': 0.083334595, 'drink': 0.08333389}]",best place for party and also food is delicious. drinks and food super affordable,"['delicious', 'drink', 'super', 'affordable', 'party']"
D9 al Poblenou,0.0694333333333333,"[{'lot': 0.083339706, 'blast lot dancing': 0.08333731, 'night blast': 0.08333596}, {'dancing': 0.083348915, 'lot dancing': 0.08334465, 'night blast lot': 0.083344266}, {'bar night blast': 0.083346814, 'bar': 0.08334489, 'dancing': 0.083340004}]",didn’t have any food. but the bar at night was a blast great service and lots of dancing!,"['blast', 'bar', 'night', 'lot', 'dancing']"
D9 al Poblenou,-0.0021043478260869,"[{'unfriendliest staff long': 0.023823569, 'comment throughout night': 0.023821887, 'open': 0.023820791}, {'pub nothing': 0.02381377, 'pub': 0.02381321, 'staff long': 0.023812735}, {'mean comment': 0.023814473, 'long': 0.023814365, 'pub nothing exciting': 0.023813883}]","unfriendliest staff that i've seen in a long time. they shooshed us away while we were waiting for them to open and just generally mean comments throughout the night.
the food is not bad.
apart from that ""regular"" pub. nothing too exciting.","['unfriendliest', 'staff', 'night', 'exciting', 'nothing', 'throughout', 'comment', 'open', 'pub', 'long', 'mean']"
D9 al Poblenou,0.1231285714285714,"[{'beer': 0.1666866, 'pong tournament': 0.16667901, 'beer pong': 0.16667251}, {'pong': 0.16667356, 'tournament': 0.16667055, 'beer pong tournament': 0.1666673}, {'beer': 0.16667277, 'pong tournament': 0.16667128, 'tournament': 0.16666797}]",nice beer pong tournament. good people and good athmosphere.,"['pong', 'beer', 'tournament']"
D9 al Poblenou,0.0602,"[{'come': 0.11111181, 'come weekend': 0.11111166, 'weekend bar': 0.11111164}, {'bar open': 0.111113146, 'weekend': 0.11111283, 'open': 0.11111215}, {'come weekend bar': 0.111113355, 'weekend bar open': 0.111113034, 'bar open': 0.1111112}]",i come here on weekends when the bar is open.  highly recommend,"['open', 'bar', 'come', 'weekend']"
D9 al Poblenou,0.10506,"[{'decent': 0.043502036, 'generous': 0.043491717, 'portion pepper generous': 0.043490328}, {'decent': 0.04348532, 'tapa': 0.043483768, 'pepper generous': 0.043483194}, {'decent': 0.073708564, 'decent tapa': 0.04210823, 'generous drink': 0.042108104}]",lively bar with decent tapas. big portions. padron peppers very generous. drinks also decent. gets a great atmosphere later on.,"['drink', 'decent', 'pepper', 'tapa', 'generous', 'portion']"
D9 al Poblenou,0.09982,"[{'looked visit area': 0.047627714, 'looked': 0.04762582, 'look walked looked': 0.04762332}, {'visit': 0.0476419, 'looked': 0.047636025, 'night drink look': 0.047627646}, {'visit area': 0.04762313, 'alive': 0.047623087, 'look walked looked': 0.047622547}]","well what a place, well alive at night and a good drinks menu. did not look at the food but what i have seen as i walked in, looked good. definitely, a visit when in the area.","['looked', 'area', 'drink', 'look', 'night', 'visit', 'alive', 'walked']"
D9 al Poblenou,-0.0424375,"[{'got': 0.043557238, 'charged beer': 0.043497473, 'got charged beer': 0.04348758}, {'got': 0.07370208, 'burger got': 0.0421094, 'vegan burger got': 0.04210938}, {'got': 0.04350221, 'vegan': 0.043484103, 'terrible ordered': 0.043484043}]",if i could give 0 i would. we got charged 6 beers we didn’t have. and the service was terrible. also ordered vegan burger got meat,"['charged', 'burger', 'ordered', 'vegan', 'beer', 'terrible', 'got']"
D9 al Poblenou,0.1233133333333333,"[{'dance music': 0.041681115, 'dance music helpful': 0.041677337, 'helpful': 0.041675203}, {'helpful staff': 0.041691527, 'helpful staff gate': 0.04168871, 'helpful': 0.041682366}, {'gate': 0.04167308, 'dance music helpful': 0.041671395, 'enjoy able': 0.041670997}]",an enjoy able place... if u are looking for dance and good music thats the place... also helpful and friendly staff at the gate... gracias🎉🎉🎉🥂🥂🥂,"['staff', 'able', 'dance', 'helpful', 'music', 'enjoy', 'gate']"
D9 al Poblenou,0.0526875,"[{'tournament': 0.11111189, 'pong tournament': 0.111111656, 'beer pong tournament': 0.111111306}, {'pong': 0.11111317, 'beer pong': 0.11111273, 'tuesday beer pong': 0.11111173}, {'beer pong': 0.111112915, 'pong': 0.11111228, 'tuesday': 0.11111181}]",nice café especially on tuesday’s when there is a beer pong tournament!,"['pong', 'beer', 'tournament', 'tuesday']"
D9 al Poblenou,0.10398,"[{'vibe': 0.04765314, 'loved vibe': 0.047639485, 'vibe young': 0.04763523}, {'four': 0.047629118, 'vibe young crowd': 0.047624655, 'vibe': 0.04762411}, {'staff': 0.047627896, 'drink': 0.04762578, 'star drink staff': 0.047624648}]","loved the vibes, young crowd. four stars for drinks, food and good staff!","['loved', 'crowd', 'drink', 'staff', 'vibe', 'four', 'young', 'star']"
D9 al Poblenou,0.04775625,"[{'hair kind rude': 0.041686434, 'hair': 0.041682817, 'waitress red short': 0.04168258}, {'important': 0.04167247, 'short hair kind': 0.041671105, 'rude never come': 0.041670706}, {'red': 0.04168126, 'rude never': 0.041674152, 'waitress': 0.041673392}]","the waitress with red and short hair wasn’t friendly, kind of rude.
i’ll never come back again.
the service always is important even more than food.","['important', 'hair', 'waitress', 'come', 'red', 'short', 'rude', 'never', 'kind']"
D9 al Poblenou,0.04215,"[{'tapa': 0.047642164, 'drink tapa': 0.047637027, 'cheap drink': 0.047632348}, {'pong': 0.047645997, 'cheap drink tapa': 0.047628727, 'tournament cheap': 0.047627855}, {'drink': 0.04762512, 'tournament': 0.047622904, 'cheap': 0.04762283}]","coolest vibe. beer pong tournaments, cheap drinks and reeeeeally nice tapas!!","['drink', 'cheap', 'tapa', 'pong', 'tournament']"
D9 al Poblenou,0.112690909090909,"[{'tapa yummy': 0.04762638, 'take': 0.04762538, 'tapa yummy price': 0.047623836}, {'work tapa': 0.04763619, 'beer work': 0.047633804, 'yummy price fine': 0.04763356}, {'beer work': 0.04763975, 'take beer work': 0.04762795, 'fun': 0.04762624}]",fun place to take a beer after work and have some tapas. food is yummy and the prices are totally fine,"['take', 'fine', 'fun', 'tapa', 'price', 'beer', 'yummy', 'work']"
D9 al Poblenou,0.0484142857142857,"[{'half': 0.034486897, 'deck': 0.034486126, 'creative way': 0.034485437}, {'half': 0.058836244, 'cut': 0.033613633, 'look half fun': 0.03361362}, {'deck card half': 0.034483522, 'cut deck': 0.034483325, 'break ice cut': 0.03448332}]","they have creative ways to break the ice between people.
last time they cut a deck of cards in half and you have to look for your other half.
it was really fun!!","['way', 'ice', 'look', 'fun', 'creative', 'card', 'cut', 'break', 'half', 'deck']"
D9 al Poblenou,0.1331625,"[{'drink shot': 0.16666962, 'cheep drink': 0.16666883, 'shot': 0.16666694}, {'cheep': 0.1666678, 'drink': 0.16666698, 'cheep drink shot': 0.16666697}, {'drink shot': 0.16666824, 'drink': 0.16666748, 'shot': 0.1666673}]","great place, cheep,  good food and great drinks, especially shots.","['shot', 'drink', 'cheep']"
D9 al Poblenou,0.06712,"[{'come': 0.037042115, 'outside sitting': 0.03704189, 'beer': 0.03704159}, {'inside ok': 0.03704073, 'cold beer': 0.0370401, 'sit outside': 0.037040092}, {'burger': 0.037058882, 'beer': 0.037045337, 'ice cold beer': 0.037045304}]","dont sit in the outside. i was sitting in the inside and it was absolutly ok. fast und nice service, great burger (americano) and ice cold beer :) i will come back to this place.","['ok', 'ice', 'burger', 'come', 'inside', 'beer', 'sitting', 'sit', 'cold', 'outside']"
D9 al Poblenou,0.1724833333333333,"[{'came barcelona': 0.08337978, 'staff': 0.08337798, 'came': 0.083372764}, {'barcelona v staff': 0.08334578, 'barcelona v': 0.08334537, 'staff fun': 0.08334275}, {'came barcelona': 0.08333538, 'v': 0.083334215, 'staff': 0.083333954}]","we came here to watch barcelona vs. espanyol. the staff was friendly and fun, food was good and the atmosphere was great...","['came', 'staff', 'fun', 'barcelona', 'v']"
D9 al Poblenou,-0.03062,"[{'indian': 0.03665057, 'let enter': 0.020946015, 'said indian pushed': 0.020944852}, {'indian': 0.021316107, 'enter asian': 0.021285236, 'though indian': 0.02128511}, {'indian': 0.021297753, 'enter asian saying': 0.021286292, 'racist let enter': 0.021284146}]","they were very racist and didn’t even let us enter because i am asian. they were saying something in hindi even though i am not indian. then i said that i’m not indian and they pushed me. i called police, they came and told us to report to station.","['though', 'said', 'let', 'indian', 'pushed', 'enter', 'racist', 'asian', 'saying']"
D9 al Poblenou,0.0722043478260869,"[{'activity drink': 0.030308044, 'least rock pop': 0.030306458, 'activity': 0.030305667}, {'drink': 0.03031875, 'music lover': 0.030318461, 'drink friday least': 0.030317413}, {'drink friday': 0.03031136, 'pop sometimes metal': 0.030310486, 'lover': 0.03031032}]","biliardino included (futbolín) so you can do activities and not just drink. meetups every fridays at least. very good selection of music,l like rock, pop and sometimes metal. is good for music lovers and open-minded people. you can eat as well !","['lover', 'pop', 'drink', 'activity', 'least', 'music', 'friday', 'rock', 'metal', 'sometimes']"
D9 al Poblenou,-0.01649,"[{'impossible move': 0.023820462, 'impossible': 0.023820454, 'frustration tipsy': 0.023819992}, {'creates': 0.023813047, 'frustration tipsy inside': 0.023812136, 'move': 0.023811769}, {'move packed dangerous': 0.023822034, 'bar': 0.02381856, 'dangerous creates': 0.023818333}]","everything is well but when the bar becomes a club, they should limit the number of people they let in. it's impossible to move around when it's packed and it's simply dangerous and creates unnecessary frustration between (tipsy) people inside.","['inside', 'bar', 'impossible', 'packed', 'dangerous', 'creates', 'tipsy', 'move', 'frustration']"
D9 al Poblenou,0.0729428571428571,"[{'song': 0.055588305, 'quite': 0.055583946, 'expect english': 0.055575408}, {'fun expect': 0.05556697, 'expect english song': 0.0555618, 'bar quite fun': 0.055561572}, {'spanish bar': 0.055560976, 'quite fun': 0.0555605, 'song': 0.055559292}]","spanish bar, quite fun, but do not expect english songs.","['song', 'spanish', 'bar', 'fun', 'expect', 'english', 'quite']"
D9 al Poblenou,0.1183758620689655,"[{'dancing': 0.014724349, 'combine feature bar': 0.014713034, 'favorite place friday': 0.014712963}, {'dancing': 0.02545588, 'tourist erasmus': 0.014548231, 'enjoy little dancing': 0.014547098}, {'dancing': 0.014718705, 'erasmus': 0.014712934, 'weekend stuff cocktail': 0.0147110075}]","one of our favorite places to be on a friday night or on the weekend. friendly stuff, great cocktails and the music as well. it combines the good features of a bar and a dancing place, where you can have both a drink and enjoy a little dancing. very popular all year round, a lot of tourists, erasmus students but it's worth the visit.","['feature', 'little', 'weekend', 'favorite', 'bar', 'stuff', 'cocktail', 'erasmus', 'enjoy', 'tourist', 'place', 'friday', 'dancing', 'combine']"
D9 al Poblenou,0.0525999999999999,"[{'music aleatory ok': 0.041692305, 'amount come': 0.04169086, 'drink music aleatory': 0.041684944}, {'bar small': 0.0416841, 'drink music': 0.041683827, 'small amount': 0.041682612}, {'bar small amount': 0.041671656, 'aleatory ok': 0.04167007, 'come drink': 0.041669946}]","it gets too crowded, the bar is small for the amount of people that come in, the price on the drinks is very good! the music is very aleatory but it’s ok!","['drink', 'come', 'bar', 'amount', 'small', 'music', 'ok', 'aleatory']"
D9 al Poblenou,0.1050647058823529,"[{'patient wait': 0.033348765, 'long': 0.03334507, 'decoration': 0.033343}, {'decoration staff': 0.033340525, 'long nonalcoholic': 0.03334011, 'wait long': 0.0333381}, {'nonalcoholic option drink': 0.033336394, 'patient wait long': 0.033336096, 'helpful': 0.033335716}]","great food with great taste. the atmosphere is nice with cool decorations, the staff was helpful and patient. we didn't wait long for the food and it was great that they had non-alcoholic options for those who don't drink.","['drink', 'staff', 'option', 'patient', 'helpful', 'wait', 'decoration', 'nonalcoholic', 'long']"
D9 al Poblenou,0.0337388888888888,"[{'stamp': 0.027790945, 'liar laughed': 0.027787374, 'face': 0.027785927}, {'uncomfortable': 0.027782157, 'treat liar laughed': 0.027780993, 'want stamp hand': 0.02778096}, {'kind rude front': 0.027800053, 'laughed': 0.027788442, 'felt uncomfortable treat': 0.027787898}]",it’s not my kind of place and they are also really rude at the front door! i felt really uncomfortable cuz they treat me as a liar and laughed at my face just because i didn’t want a stamp in my hand.,"['uncomfortable', 'stamp', 'front', 'kind', 'treat', 'want', 'hand', 'rude', 'felt', 'liar', 'face', 'laughed']"
D9 al Poblenou,0.0876083333333333,"[{'offer nearby': 0.06666734, 'nearby': 0.066666916, 'staff central barcelona': 0.066666886}, {'staff': 0.066668876, 'offer': 0.06666782, 'central barcelona': 0.06666772}, {'fantastic': 0.06666729, 'barcelona': 0.06666728, 'central barcelona': 0.066667184}]","fantastic food, friendly staff and central to a lot of what barcelona has to offer. give it a go if you're nearby.","['central', 'staff', 'offer', 'nearby', 'fantastic', 'barcelona']"
D9 al Poblenou,0.0224857142857142,"[{'stair high traffic': 0.023813829, 'move beer': 0.023813752, 'gathering near': 0.02381225}, {'move': 0.023818716, 'beer cocktail avoid': 0.023818044, 'area interrupted': 0.023817845}, {'music': 0.02381743, 'interrupted': 0.023814175, 'music space': 0.02381374}]","nice vibe, good music, space to move. 3€ beers and 6€ cocktails. avoid gathering near the top of the stairs: high traffic area, you're constantly interrupted.","['area', 'traffic', 'high', 'music', 'near', 'cocktail', 'avoid', 'gathering', 'beer', 'stair', 'move', 'space', 'interrupted']"
D9 al Poblenou,0.1116782608695652,"[{'burger': 0.02500134, 'night gourmet burger': 0.025001222, 'burger american burger': 0.02500109}, {'burger': 0.06025548, 'quick cool staff': 0.024096461, 'staff helpful served': 0.024096437}, {'quick cool': 0.025001587, 'served outside late': 0.025001282, 'outside late night': 0.025001159}]","delicious burgers, very quick service, cool atmosphere. staff was friendly and helpful, they even served us food outside late at night. we especially recommend the gourmet burger and the american burger. would definitely visit again.","['quick', 'burger', 'served', 'staff', 'gourmet', 'helpful', 'night', 'american', 'cool', 'late', 'outside']"
D9 al Poblenou,0.0771583333333333,"[{'able': 0.047630858, 'security': 0.0476286, 'bag security': 0.047627237}, {'bag': 0.047627233, 'able amazing customer': 0.047623124, 'customer': 0.047622737}, {'bag security': 0.047651235, 'able': 0.04764247, 'bag security direct': 0.047634985}]",i left my bag here and security direct messaged me on instagram and i was able to get it back. amazing customer service.,"['direct', 'amazing', 'bag', 'able', 'customer', 'security']"
D9 al Poblenou,0.1105857142857143,"[{'euro': 0.03452709, 'night friend cheap': 0.03449354, 'euro shot': 0.03449211}, {'euro': 0.034499865, 'friend cheap euro': 0.03449722, 'euro half liter': 0.034495026}, {'euro': 0.058835108, 'night friend': 0.03361638, 'spend': 0.033616107}]","it's a great place to spend your night with friends, it's very cheap (3 euros for half liter of beer and 6 euros for 5 shots) and there is always good music. i would definitely recommend it to everyone!","['shot', 'liter', 'spend', 'night', 'cheap', 'friend', 'half', 'euro']"
D9 al Poblenou,0.0224468085106382,"[{'star': 0.012359374, 'euro': 0.012354427, 'complain': 0.012351235}, {'star': 0.029243032, 'still': 0.020469122, 'complain': 0.020467946}, {'star': 0.012379469, 'brought': 0.012375155, 'euro': 0.012369363}]","i would like to have a zero star option. everything good, until paying. first time we complain (and if it doesn't add up you have to complain), there brought 20 euros of over charge back. they brought that, yes, and there was still money lacking. after meking us redo all the cslculation, there were still missing 2,30 euros. and sorry, i don't go out to spent 30 minutes calculating to cover your ""lowkey attempt of theft. at the end we left. but that woumd get you 2 stars, 3 stars with amazing foo","['brought', 'still', 'complain', 'star', 'euro']"
D9 al Poblenou,0.05746,"[{'tasty quality meat': 0.0476373, 'priced drink burger': 0.04763586, 'meat used': 0.04763074}, {'bar': 0.047626507, 'drink': 0.04762357, 'used bar': 0.047623385}, {'meat': 0.047633298, 'priced drink': 0.04762831, 'quality': 0.047626942}]","nice menu and reasonably priced drinks and food. burgers were really tasty, with good quality meat used. good soccer/sports bar too.","['burger', 'drink', 'bar', 'meat', 'quality', 'used', 'tasty', 'priced']"
D9 al Poblenou,0.0647294117647058,"[{'enough come': 0.047627248, 'rude still ordering': 0.04762598, 'kicking': 0.047625173}, {'come': 0.04765091, 'kicking enough come': 0.047648076, 'ordering': 0.047635693}, {'enough': 0.04762165, 'still ordering kicking': 0.04762144, 'ordering': 0.047621433}]","the food was pretty good, but the service wasn't great. the servers were a little rude and while we were still ordering, were kicking us out of our table. it wasn't good enough for us to come back.","['still', 'come', 'enough', 'ordering', 'kicking', 'rude']"
D9 al Poblenou,0.0998884615384615,"[{'drink came': 0.030326495, 'near amazed alive': 0.030319676, 'staff': 0.03031267}, {'rational staff': 0.030306678, 'stayed near': 0.030305468, 'alive week enjoyed': 0.030305397}, {'rational': 0.030317461, 'enjoyed drink': 0.030312495, 'came': 0.03031083}]","amazing experience, i stayed in a hotel near d9 and was amazed by how this place is alive in almost every day of the week. i really enjoyed the food and drinks (that came in a rational price). the staff was great and if i could i would go back there once again.","['came', 'week', 'drink', 'staff', 'enjoyed', 'near', 'alive', 'stayed', 'rational', 'amazed']"
D9 al Poblenou,0.1833375,"[{'amazing hope dj': 0.16666807, 'amazing': 0.16666736, 'amazing hope': 0.1666671}, {'hope dj': 0.16666946, 'hope': 0.16666923, 'amazing': 0.1666663}, {'dj': 0.16666953, 'hope dj': 0.16666849, 'amazing hope': 0.16666786}]","amazing! i hope they will ever get a dj there, would be even better.","['dj', 'amazing', 'hope']"
D9 al Poblenou,0.0511645161290322,"[{'think': 0.03684697, 'treat': 0.03684072, 'think superior treat': 0.021055564}, {'treat': 0.02179143, 'think': 0.021775935, 'treat delinquent push': 0.021750469}, {'treat': 0.02175944, 'think': 0.021749208, 'nightclub barcelona': 0.021747852}]",it's really bad. the sataff will treat you like an delinquent. they will push you out of it really hard and make you feel lowless and even physically fight you just to make you out of there. even if you were peaceful. they think they are superior than you and will treat you like garbage. there are so many good spots for drink in bareclona and i would recommend any but this place. they think they are the best nightclub in barcelona but they are actually the worst.,"['think', 'push', 'treat', 'superior', 'delinquent', 'barcelona', 'nightclub']"
D9 al Poblenou,0.1077375,"[{'burger': 0.16668157, 'football': 0.16667771, 'screen football': 0.1666679}, {'burger screen': 0.16667038, 'screen': 0.16667034, 'burger screen football': 0.1666699}, {'burger': 0.16668546, 'football': 0.16666535, 'screen football': 0.16666421}]","had some nice ipa and burger, big screen for the football. good service.","['screen', 'burger', 'football']"
D9 al Poblenou,0.0210619047619047,"[{'meal': 0.022232104, 'friend though specified': 0.022231929, 'assigned meal asked': 0.022231324}, {'kicked': 0.022233251, 'drink said leave': 0.022232296, 'said leave': 0.022231104}, {'yelling walked away': 0.02222548, 'waiter kicked': 0.022224719, 'leave already': 0.022224437}]","the waiter kicked me and friends out (4 of us) even though we were at a table specified for drinks. she said we have to leave because she already ""assigned"" other people to our table for meals. when we asked her about why she did this, she claimed we were ""yelling"" at her and walked away","['though', 'drink', 'already', 'specified', 'waiter', 'said', 'away', 'asked', 'kicked', 'friend', 'yelling', 'assigned', 'leave', 'meal', 'walked']"
D9 al Poblenou,0.0301538461538461,"[{'beer music': 0.05555587, 'beer music spacey': 0.055555765, 'decent': 0.05555575}, {'music': 0.05555618, 'music spacey': 0.055555884, 'drink beer': 0.055555854}, {'drink beer': 0.055556208, 'drink': 0.055556055, 'beer': 0.055555902}]",staff is friendly. drinks are not bad. beer is good. music is really good. good spacey all around bar with decent food.,"['drink', 'music', 'decent', 'beer', 'spacey']"
D9 al Poblenou,-0.0605545454545454,"[{'killed': 0.055589776, 'security flirted want': 0.055573698, 'want let': 0.05557142}, {'want let killed': 0.055577137, 'want let': 0.05557419, 'flirted': 0.055570334}, {'let killed': 0.055563495, 'mood': 0.055563074, 'killed mood': 0.055562664}]","went with girlfriend, security flirted with her and didn‘t want to let us both in, only her. very unfriendly and killed the mood.","['killed', 'let', 'want', 'mood', 'security', 'flirted']"
D9 al Poblenou,0.0459428571428571,"[{'staff bit': 0.08333887, 'money staff': 0.083337344, 'value': 0.08333583}, {'rude': 0.083334774, 'staff bit': 0.083333984, 'money': 0.08333392}, {'value money': 0.08333489, 'money staff bit': 0.083334245, 'staff': 0.083334}]","very good food , good value for money , staff a bit rude.","['bit', 'staff', 'value', 'rude', 'money']"
D9 al Poblenou,0.0641733333333333,"[{'amount': 0.041681606, 'hard walk': 0.04168115, 'hard': 0.041680463}, {'walk drink': 0.041685257, 'crowded': 0.041681897, 'due amount however': 0.041681267}, {'amount however overall': 0.041672453, 'hard walk drink': 0.041672222, 'drink due': 0.04167102}]","it's too crowded, it's very hard to walk in there and also to get a drink due to the amount of people. however, overall, the place is good and the music is just great.","['crowded', 'drink', 'walk', 'amount', 'hard', 'overall', 'however', 'due']"
D9 al Poblenou,0.0476214285714285,"[{'beer': 0.037050955, 'beer slight': 0.037047602, 'regular beer slight': 0.037046243}, {'beer': 0.03705273, 'slight bit': 0.037051443, 'okay regular beer': 0.037049342}, {'bit expensive compared': 0.037090275, 'place': 0.037074838, 'music okay regular': 0.037072483}]",good ambience and service. music is okay. mostly regular estrella beer. a slight bit expensive compared to other places.,"['regular', 'bit', 'expensive', 'okay', 'music', 'compared', 'place', 'beer', 'slight']"
D9 al Poblenou,0.0017944444444444,"[{'staff glass dirty': 0.030309623, 'split let': 0.03030918, 'drink overpriced': 0.030306956}, {'split let': 0.030326549, 'girl inside staff': 0.030314596, 'glass dirty': 0.030313672}, {'friend security tried': 0.030308858, 'friend': 0.030308453, 'glass': 0.030306397}]","we went with a group of friends, the security tried to split us up and only let the girls in at first, once we were inside the staff was extremely unfriendly, the glasses were dirty and and drinks overpriced","['tried', 'inside', 'drink', 'staff', 'girl', 'let', 'split', 'glass', 'dirty', 'security', 'friend', 'overpriced']"
D9 al Poblenou,-0.0059444444444444,"[{'wasted': 0.111112066, 'bar overcrowded': 0.11111156, 'getting wasted': 0.11111147}, {'wasted bar overcrowded': 0.11111281, 'getting': 0.11111226, 'overcrowded': 0.11111195}, {'getting': 0.11111465, 'overcrowded': 0.11111204, 'wasted bar': 0.11111186}]",always getting wasted from the tgv. good erasmus/international bar. usually overcrowded.,"['wasted', 'getting', 'overcrowded', 'bar']"
D9 al Poblenou,0.0702499999999999,"[{'barcelona': 0.16667186, 'cheapest barcelona': 0.16666944, 'cheapest': 0.16666596}, {'barcelona music': 0.16670866, 'cheapest barcelona': 0.16670482, 'barcelona': 0.16668335}, {'cheapest': 0.16668312, 'music': 0.16667207, 'cheapest barcelona music': 0.166671}]","the cheapest chupitos in barcelona,
nice atmosphere and music","['cheapest', 'music', 'barcelona']"
D9 al Poblenou,0.21451,"[{'sport beer friend': 0.06667617, 'sport beer': 0.066675656, 'beer friend burger': 0.06667209}, {'amazing': 0.066739954, 'watching sport': 0.06670362, 'watching sport beer': 0.06669494}, {'amazing watching': 0.066667534, 'watching sport beer': 0.066667475, 'amazing': 0.066667385}]","amazing place, good price. good for watching sports while having a beer with friends. burgers are great.","['burger', 'amazing', 'sport', 'watching', 'beer', 'friend']"
D9 al Poblenou,0.1468,"[{'drink': 1.0}, {'drink': 1.0}, {'drink': 1.0}]",good place and good drinks,['drink']
D9 al Poblenou,0.0105545454545454,"[{'screaming crazy sidewalk': 0.055562716, 'staff': 0.05556003, 'screaming': 0.05555863}, {'sidewalk staff': 0.05557377, 'respect neighbour': 0.055570126, 'guest': 0.055569585}, {'guest screaming crazy': 0.055560403, 'neighbour': 0.055559877, 'crazy': 0.055556584}]",the guests are screaming like crazy people on the sidewalk and the staff doesn’t do anything. no respect for the neighbours.,"['crazy', 'staff', 'sidewalk', 'neighbour', 'guest', 'screaming', 'respect']"
D9 al Poblenou,-0.04595625,"[{'burger ended getting': 0.030307597, 'burger ended': 0.030306838, 'three day': 0.030306514}, {'three': 0.030316645, 'ended getting': 0.030315261, 'getting poisoning sick': 0.030315204}, {'poisoning sick three': 0.030323852, 'day eating': 0.030320453, 'sick': 0.030318996}]","my boyfriend and i went here to eat and ordered tapas and a burger. we both ended up getting food poisoning and were sick for three days, would not recommend eating here!!","['day', 'burger', 'getting', 'eating', 'ended', 'poisoning', 'three', 'sick']"
D9 al Poblenou,0.0,"[{'space': 0.041669406, 'cant hear': 0.041668933, 'cant hear dance': 0.04166889}, {'crowded bar disco': 0.04168194, 'loud music': 0.041677065, 'loud': 0.04167472}, {'loud music': 0.0416683, 'bar disco': 0.041668236, 'music cant': 0.04166815}]","too crowded! something between bar and disco... loud music so you almost can't hear each other, but with no dance space...","['crowded', 'cant', 'bar', 'dance', 'music', 'disco', 'loud', 'space', 'hear']"
D9 al Poblenou,0.042876923076923,"[{'different variety': 0.041673914, 'try': 0.041673638, 'fantastic': 0.041673105}, {'different variety try': 0.041687507, 'bar': 0.041687313, 'different': 0.041684557}, {'hit razzmatazz': 0.041667223, 'shot': 0.041667216, 'bar hit': 0.041667208}]","the bar to hit before going to razzmatazz. six shots for 5€ in many different varieties. try the d9, it's fantastic.","['shot', 'bar', 'different', 'hit', 'fantastic', 'try', 'razzmatazz', 'variety']"
